claim_id,category,occurrence_count,clinical_validity,practice_current_eligibility,normalized_statement,numeric_values,routes,population_markers,context_markers,jurisdiction_markers
candidate-claim:d046d7f802e4e92bedbc,dose_via_intervalo,1,pending,blocked,trazodona — dose 200-400mg/dia idem p 2 confirmado,2 ; 200 ; 400mg,,,,
candidate-claim:013cf58b7c0089c6a343,dose_via_intervalo,1,pending,blocked,trazodona — meia-vida / dose hipnotica / dose antidepressiva 6–8h / 25–50mg / 150–600mg risco de hipotensao ortostatica famene p 39 (imagem a') + karen (b) confirmado,150 ; 25 ; 39 ; 50mg ; 6 ; 600mg ; 8h,,,,
candidate-claim:f3c07985b6472352f886,dose_via_intervalo,1,pending,blocked,tsh no hipotireoidismo central baixo normal ou levemente elevado (<10 ui/l) — nunca francamente alto valor,10 ui,,,,
candidate-claim:13f34f9f9c0ecf2770f0,dose_via_intervalo,1,pending,blocked,tto forma simples (ambulatorial) penicilina g benzatina 1.200.000 u im a cada 3 dias total de 4 injecoes 3 fontes convergentes (erisipela iii unidade p 4 resumo edine p 2 apostila p 246) confirmado,000 ; 1.200 ; 2 ; 246 ; 3 ; 3 dias ; 4,im,,,
candidate-claim:7f2da18c345b7d448886,dose_via_intervalo,1,pending,blocked,usg de tireoide com doppler — graves hipervascularizacao aumento de volume (volume normal da tireoide 5–15g) slide p 14 confirmado,14 ; 15g ; 5,,,,
candidate-claim:1831f11de6e4935d11fc,dose_via_intervalo,1,pending,blocked,valores de corte do totg 75g para dmg (jejum/1h/2h) jejum ≥92 · 1h ≥180 · 2h ≥153 mg/dl — 1 valor alterado ja fecha diagnostico nao encontrado no trecho extraido da apostila (tabela/imagem provavelmente perdida na extracao) ausente na fonte — conhecimento geral (iadpsg/oms/febrasgo) confirmar no material oficial antes de usar como dado decisivo em prova,1 ; 153 mg/dl ; 180 ; 1h ; 2h ; 75g ; 92,,,,oms
candidate-claim:76a0db018e6895bc11cb,dose_via_intervalo,1,pending,blocked,"valores de referencia de psa por idade 45 anos + fator de risco ou 50-55 anos <2,5 ng/ml · >55 anos <4,0 ng/ml osce pdf ~p 24 confirmado","2,5 ng/ml ; 24 ; 4,0 ng/ml ; 45 anos ; 50 ; 55 anos",,,,
candidate-claim:f84f81dce5b5cf9c4445,dose_via_intervalo,1,pending,blocked,valores divergentes do material - condicao da conduta confusao mental/ataxia/nistagmo (wernicke) → aumentar dose de tiamina hepatopatia → preferir lorazepam a diazepam abstinencia leve-moderada → manejo ambulatorial possivel (90% dos casos) grave/delirium tremens → internacao hospitalar considerar uti,90,,,uti,
candidate-claim:c56f6f9d84d83481bc23,dose_via_intervalo,1,pending,blocked,valproato 30–40 mg/kg max 3.000 mg em 10–20 min evitar quando contraindicado inclusive contextos hepaticos/gestacionais relevantes,10 ; 20 min ; 3.000 mg ; 30 ; 40 mg/kg,,,,
candidate-claim:1a0888b7037235592d1f,dose_via_intervalo,1,pending,blocked,"vareniclina (tabagismo 2ª opcao) 0,5mg 1x/dia (3 dias) → 0,5mg 2x/dia (ate o 7º dia) → 1mg 2x/dia (12 semanas) 3 fontes nativa confirmado","0,5mg ; 12 semanas ; 1mg ; 3 ; 3 dias",,,,
candidate-claim:23accea4f0305dcf7c36,dose_via_intervalo,1,pending,blocked,velocidade de declinio da tfg na drd ~12ml/min/ano (vs ~1ml/min/ano fisiologico pos-40a) dado,12ml ; 1ml,,,,
candidate-claim:3477f8d7f0a78075c977,dose_via_intervalo,1,pending,blocked,velocidade de progressao declinio fisiologico pos-40 anos ~1ml/min/ano na drd ~12ml/min/ano doenc a renal do diabetes p 4 confirmado,12ml ; 1ml ; 4 ; 40 anos,,,,
candidate-claim:c87775fc05974223481a,dose_via_intervalo,1,pending,blocked,venlafaxina — dose 75–225/300mg depressa o e antidepressivos i unidade p 7 confirmado (1 fonte b a' nao detalha),1 ; 225 ; 300mg ; 7 ; 75,,,,
candidate-claim:1646f528e93a01e79008,dose_via_intervalo,1,pending,blocked,vhs/pcr (menor) — alto risco vhs ≥ 30 mm/h ou pcr ≥ 3 mg/dl febre reumatica (tratado) p 9 (quadro 2) confirmado,2 ; 3 mg/dl ; 30 ; 9,,,,
candidate-claim:b0117e37f60bb64080d8,dose_via_intervalo,1,pending,blocked,vhs/pcr (menor) — baixo risco vhs ≥ 60 mm/h ou pcr ≥ 3 mg/dl febre reumatica (tratado) p 9 (quadro 2) confirmado,2 ; 3 mg/dl ; 60 ; 9,,,,
candidate-claim:cd8d618eb37bde7bb189,dose_via_intervalo,1,pending,blocked,via oral tempo medio de resposta ≈ 1h 4 emergencias p 30/37 texto emergencias psiquiatricas confirmado,1h ; 30 ; 37,via oral,,,
candidate-claim:6b3de16a8439989781d7,dose_via_intervalo,1,pending,blocked,vitamina d — deficiencia/insuficiencia <20 ng/ml deficiencia (reposicao 50.000 ui/semana por 8 semanas) · 20–30 ng/ml insuficiencia (manutencao 1000–2000 ui/dia) manter >30 ng/ml slide valeria p 40 confirmado,1000 ; 20 ; 20 ng/ml ; 2000 ui ; 30 ng/ml ; 40 ; 50.000 ui ; 8 semanas,,,,
candidate-claim:feb0eccf694e6bcc013a,dose_via_intervalo,1,pending,blocked,volume de expansao rapida do plano c em <5 anos 20 ml/kg de sf a cada 30 min repetir ate hidratar valor,20 ml/kg ; 30 min ; 5 anos,,,,
candidate-claim:47aec728ada55c2d1c9d,dose_via_intervalo,1,pending,blocked,volume intravascular estimado 8% do peso (80 ml/kg) — rn de 3kg tem volemia de ~240ml fonte 1 p 2 fonte 2 p 1 fonte 3 p 1 confirmado,1 ; 2 ; 240ml ; 3 ; 3kg ; 8 ; 80 ml/kg,,rn,,
candidate-claim:3920492ac07afeffc163,dose_via_intervalo,1,pending,blocked,volume urinario normal (adulto) 600–1600 ml/24h (idoso 250–2400) diag sind diag lab 2024 2 p 45 confirmado,1600 ml ; 2400 ; 24h ; 250 ; 45 ; 600,,adulto ; idoso,,
candidate-claim:f43d7fdbe22e0207c6cf,dose_via_intervalo,1,pending,blocked,vpp 40–60/min material antigo anotacao baseada em sbp 2016 historical only,2016 ; 40 ; 60,,,,sbp
candidate-claim:d77578235b22e47ca0dc,dose_via_intervalo,1,pending,blocked,"zona central/transicao x zona periferica dht 5-α-redutase ipss psa livre/total <10% rtu ≤80g prostatectomia transvesical >80g urolift (contraindicado em lobo mediano) terapia dos ""2 t's"" (tansulosina + tadalafila) doxazosina x hipotensao postural",10 ; 2 ; 5 ; 80g,,,,
candidate-claim:b9ea65b30b9eff5866b7,emergencia_sinal_alarme,1,pending,blocked,"""protocolo de anafilaxia"" — a variavel decisiva e a extensao",,,,,
candidate-claim:9d285f808751521dd25b,emergencia_sinal_alarme,1,pending,blocked,(2x) para tratamento ambulatorial em >2 meses sem sinais de gravidade,2 meses,,,,
candidate-claim:373c53def6690b9f2558,emergencia_sinal_alarme,1,pending,blocked,- comando 2 qual a conduta imediata,2,,,,
candidate-claim:440ccc3454f01148c197,emergencia_sinal_alarme,1,pending,blocked,- comando 3 gcs 7 exige qual conduta imediata de via aerea,3 ; 7,,,,
candidate-claim:06f96a841fe369549c73,emergencia_sinal_alarme,1,pending,blocked,- condicao da conduta biopsia muscular reservada para quando cpk/emg sugerem miopatia inflamatoria e as causas mais simples (b12 eletrolito farmaco) ja foram excluidas - diferencial perigoso sinais de alerta (dispneia sintomas bulbares) indicam risco de insuficiencia respiratoria (crise miastenica se etiologia for juncao neuromuscular) — priorizar suporte ventilatorio sobre completar a investigacao etiologica quando presentes,,,,,
candidate-claim:3ae1eda21c42ac9f8784,emergencia_sinal_alarme,1,pending,blocked,- condicao da conduta checar tfg antes de prescrever ou manter metformina isglt2 ou acarbose — cada classe tem corte renal proprio - diferencial perigoso acidose lactica por metformina em tfg<30 ou situacoes de hipoxia/hipoperfusao cetoacidose diabetica euglicemica por isglt2 (glicemia pode estar so discretamente elevada nao confiar so na glicemia para descartar),30,,,,
candidate-claim:fbb04fc867c08d6ce380,emergencia_sinal_alarme,1,pending,blocked,- condicao da conduta depende do tipo de crise — em crise de ausencia etossuximida/valproato seguem como primeira linha por eficacia mesmo com o alerta de teratogenia do valproato - diferencial perigoso estado de mal epileptico na gestante — a prioridade muda para estabilizar a crise (diazepam → fenitoina → fenobarbital conforme protocolo geral de estado de mal) porque crise nao controlada e mais perigosa a mae e ao feto do que a exposicao aguda ao farmaco,,,gestante,aguda ; primeira linha,
candidate-claim:fcbcd606b6f0fdc6f65b,emergencia_sinal_alarme,1,pending,blocked,- condicao da conduta dose de gc ajustada para normalizar androgenos sem gerar efeito cushingoide iatrogenico - diferencial perigoso crise adrenal neonatal (perda de sal) e emergencia com risco de obito forma hipertensiva nao tratada cursa com dano cardiovascular cronico silencioso,,,,,
candidate-claim:f2b1d9003602f5aba10c,emergencia_sinal_alarme,1,pending,blocked,- condicao da conduta em suspeita de arterite de celulas gigantes o corticoide nao espera a biopsia — inicia-se pela clinica (idade vhs/pcr sintomas sistemicos),,,,,
candidate-claim:e3c16a009322a65adb71,emergencia_sinal_alarme,1,pending,blocked,- condicao da conduta instabilidade hemodinamica muda toda a sequencia diagnostica no trauma (pula a tc vai direto para usg fast/laparotomia) presenca de sinal de alerta (red flag taquipneia rnc hipotensao febre taquicardia) numa litiase obstruida com pielonefrite muda a conduta de analgesia isolada para drenagem urgente + antibiotico,,,,,
candidate-claim:f2f869b999f27319e065,emergencia_sinal_alarme,1,pending,blocked,"- condicao da conduta intensidade inicial pelo hba1c (mono se no alvo dupla se >7,5–9% dupla/tripla se >9% tbi se >9% com sintomas ou hiperglicemia aguda grave) - diferencial perigoso hiperglicemia aguda grave cetoacidose necessidade de cirurgia ou suspeita de diabetes autoimune → terapia baseada em insulina nao escalonamento de orais","7,5 ; 9",,,aguda,
candidate-claim:224b519d9aa5f9739454,emergencia_sinal_alarme,1,pending,blocked,- condicao da conduta modelo de participacao dos pais na consulta varia por etapa (predominante na etapa inicial individualizado e sem imposicao na etapa media/tardia) - diferencial perigoso qualquer mencao a ideacao ou tentativa de suicidio risco de morte maus-tratos intencao de abortar ou autolesao exige acao imediata e comunicacao apropriada mesmo contra o desejo de sigilo do adolescente,,,adolescente,,
candidate-claim:85d6babbd1bd6b6bf74f,emergencia_sinal_alarme,1,pending,blocked,- condicao da conduta neutropenia so e patologica se abaixo do corte especifico da faixa etaria (nao do corte generico de 1.500) - diferencial perigoso civd (tp+ttpa+tt prolongados fibrinogenio e plaquetas baixos) tem o mesmo padrao laboratorial de doenca hepatica aguda — diferenciar pelo contexto clinico (sepse/trauma vs hepatopatia conhecida) nao pelo laboratorio isolado,1.500,,,aguda,
candidate-claim:886287c34fd68f4170f4,emergencia_sinal_alarme,1,pending,blocked,- condicao da conduta o tempo de inicio dos sintomas muda inteiramente a conduta do avci mesmo com clinica identica a presenca de sinal de herniacao (pupila anisocorica rnc progressivo) muda a prioridade em tce e avch independentemente da estratificacao padrao - diferencial perigoso hematoma extradural rapidamente fatal exige contato neurocirurgico imediato sinais de hic (cefaleia + vomitos + papiledema + rnc) numa hemorragia intraparenquimatosa nao esperam o fechamento diagnostico completo,,,,,
candidate-claim:293d9f6d28ac63bfdf5a,emergencia_sinal_alarme,1,pending,blocked,- condicao da conduta parkinsonismo secundario a farmaco — suspender o agente causador antes de escalar tratamento antiparkinsoniano - diferencial perigoso hidrocefalia de pressao intermitente e outras sindromes parkinson-plus nao respondem bem a levodopa — resposta pobre a levodopa e sinal de alerta para reconsiderar o diagnostico,,,,,
candidate-claim:6d1cdce47441343b09c1,emergencia_sinal_alarme,1,pending,blocked,- condicao da conduta pl so se sinais meningeos <12m 12-18m a criterio medico ou crise complicada — e so se nao houver contraindicacao (glasgow<12 choque septico hic coagulopatia suspeita de meningococcemia hemorragica),12,,,,
candidate-claim:3fdacef06bb32f92b8b8,emergencia_sinal_alarme,1,pending,blocked,- condicao da conduta plano c reservado para perda de peso >10% contraindicacao de tro (ileo paralitico abdome agudo alteracao de consciencia/convulsoes) choque hipovolemico vomitos biliosos/incontrolaveis ou falha comprovada da tro — expansao por faixa etaria (30+70 ml/kg tempo variando conforme <1 ano ou ≥1 ano rn/cardiopata grave 10 ml/kg em 30 min),1 ; 10 ; 10 ml/kg ; 30 ; 30 min ; 70 ml/kg,,rn,agudo,
candidate-claim:4d5d32a446bbff42d477,emergencia_sinal_alarme,1,pending,blocked,- condicao da conduta presenca de toxemia/sepse sobrepoe-se a investigacao vascular — desbridar/amputar e cobrir com antibiotico de largo espectro imediatamente avaliar isquemia depois,,,,,
candidate-claim:5c820e33efa495e7a555,emergencia_sinal_alarme,1,pending,blocked,- condicao da conduta reconhecer que a gravidade esperada difere entre rh (potencial hidropsia) e abo (evolucao mais branda sem relato de hidropsia) direciona a intensidade da vigilancia clinica e laboratorial - diferencial perigoso forma hidropica e a mais grave com risco de obito fetal/neonatal — reconhecer sinais de edema generalizado como emergencia que pode exigir intervencao intrautero ou intensiva neonatal imediata,,,,,
candidate-claim:71882881d2e069503670,emergencia_sinal_alarme,1,pending,blocked,- condicao da conduta reidratacao segue os planos a (sem desidratacao domiciliar) b (desidratacao via oral no servico) e c (desidratacao grave via endovenosa) decididos por contagem objetiva de sinais nao por impressao geral - diferencial perigoso diarreia cronica com sinal de alarme presente nao pode ser tratada como sii — atraso na investigacao de dii ou neoplasia e o erro de maior risco,,endovenosa ; via oral,,,
candidate-claim:a29b63c2d97bd781ca2c,emergencia_sinal_alarme,1,pending,blocked,- condicao da conduta se o estado clinico nao permitir puncao lombar tratar empiricamente com doses adequadas para meningite (nao subdosar assumindo apenas sepse sem snc),,,,,
candidate-claim:fb9711513f6a72b050d2,emergencia_sinal_alarme,1,pending,blocked,- condicao da conduta sem melhora clinica em 48h reavaliar anormalidades do trato urinario (investigar obstrucao/malformacao nao apenas trocar antibiotico) - diferencial perigoso lactente < 3 meses com quadro inespecifico simile-sepse — bacteremia associada tem mortalidade de cerca de 10% nao esperar sintoma urinario para investigar,10 ; 3 meses ; 48h,,lactente,,
candidate-claim:f4a486f973e2a247bd02,emergencia_sinal_alarme,1,pending,blocked,- condicao da conduta tfg muda a escolha do hipoglicemiante (metformina ate 30 sglt2i ate 20 para iniciar sem limite inferior para manter) nunca associar ieca+bra - diferencial perigoso sinais de alarme (proteinuria precoce cilindros hematicos piora rapida com ieca) obrigam investigacao de causa nao-diabetica inclusive biopsia se necessario,20 ; 30,,,,
candidate-claim:b5d1e43ec2fcb45c1f9f,emergencia_sinal_alarme,1,pending,blocked,- criterio de parada acertar em 3 casos seguidos a diferenca prehn positivo x ausente sem hesitar e reconhecer varicocele nova em idoso como sinal de alerta oncologico sem normalizar o achado,3,,idoso,,
candidate-claim:0c042f43359b2eab66b2,emergencia_sinal_alarme,1,pending,blocked,"- criterio de parada aplicar corretamente a regra ""2 de 3"" e reconhecer 3 sinais de alarme contra drd em casos seguidos sem confundir o corte de inicio x manutencao do sglt2i",2 ; 3,,,,
candidate-claim:552b5e4c008015755c50,emergencia_sinal_alarme,1,pending,blocked,"- criterio de parada classificar corretamente 6 casos variando escore z (peso estatura pc imc) entre -3,5 e +3,5 calcular idade corrigida em 3 cenarios de ig diferentes e identificar o sinal de alarme certo para a idade em 4 vinhetas sem trocar a faixa etaria","3 ; 3,5 ; 4 ; 6",,,,
candidate-claim:17541124f1425e257cdf,emergencia_sinal_alarme,1,pending,blocked,- criterio de parada classificar corretamente 6 rn ficticios cruzando ig e peso nos 2 eixos sem trocar percentil por peso absoluto e reconhecer o prazo esperado de 4 reflexos arcaicos sem confundir persistencia normal com sinal de alerta,2 ; 4 ; 6,,rn,,
candidate-claim:4b40146eaed7dcb100f2,emergencia_sinal_alarme,1,pending,blocked,- criterio de parada diferenciar corretamente oma x omc x oe e identificar o sinal de alarme de oe maligna em 4 casos seguidos sem consultar a tabela,4,,,,
candidate-claim:f7edd1ad3f1179eb83f7,emergencia_sinal_alarme,1,pending,blocked,"- criterio de parada resolver 5 casos variando a causa da crise (provocada/aguda sintomatica/nao provocada) e a populacao (gestante/idoso/padrao) sem aplicar a 1ª linha ""padrao"" por reflexo e recitar de memoria a sequencia cronometrada do status epilepticus sem pular etapa",5,,gestante ; idoso,aguda,
candidate-claim:669827c0ac0255658031,emergencia_sinal_alarme,1,pending,blocked,- definitiva diarreia aguda — hidratacao e reposicao de eletrolitos dieta mantida atb so com criterio de gravidade diarreia cronica — investigacao dirigida pelo mecanismo suspeito (calprotectina/pcr para inflamatoria sorologia+biopsia para celiaca tsh/glicemia para disturbio de motilidade) com biopsia sempre que a sorologia isolada nao fechar o quadro,,,,aguda,
candidate-claim:b8b8594a2cb0c73809aa,emergencia_sinal_alarme,1,pending,blocked,- definitiva litiase conforme tamanho/localizacao (eliminacao espontanea alfa-bloqueador leco ureteroscopia ou nefrolitotomia percutanea) hpb conforme peso da prostata e sintoma predominante cancer de prostata conforme estagio (localizado x metastatico) usando psa/gleason/cintilografia cancer renal conforme bosniak e tamanho/lateralidade trauma urogenital conforme grau da lesao e estabilidade do paciente - condicao da conduta instabilidade hemodinamica muda toda a sequencia diagnostica no trauma (pula a tc vai direto para usg fast/laparotomia) presenca de sinal de alerta (red flag taquipneia rnc hipotensao febre taquicardia) numa litiase obstruida com pielonefrite muda a conduta de analgesia isolada para drenagem urgente + antibiotico,,,,,
candidate-claim:bfc9fde080a6eac69cc8,emergencia_sinal_alarme,1,pending,blocked,- definitiva no contexto brasileiro sbp 2025 sepse precoce → penicilinico (penicilina g cristalina ou ampicilina) + aminoglicosideo (gentamicina ou amicacina) sepse tardia → oxacilina+amicacina como primeira opcao ou vancomicina+cefotaxima/cefepime como segunda sempre conforme flora/resistencia local funcao renal e foco sepse fungica → seguir protocolo especializado,2025,,,,sbp
candidate-claim:2c69fa6f130b9ed7953b,emergencia_sinal_alarme,1,pending,blocked,- definitiva noia-na — expectante controle dos fatores de risco vascular noia-a — corticoide sistemico iv imediato (metilprednisolona 1g/dia por 3 dias + prednisolona oral) para proteger o olho contralateral biopsia de arteria temporal para confirmacao papiledema — investigar e tratar a causa da hipertensao intracraniana nao o disco isoladamente - condicao da conduta em suspeita de arterite de celulas gigantes o corticoide nao espera a biopsia — inicia-se pela clinica (idade vhs/pcr sintomas sistemicos),1g ; 3 dias,iv,,,
candidate-claim:78d315b60a1adf2d0bd9,emergencia_sinal_alarme,1,pending,blocked,- definitiva plano b com sro 50-100 ml/kg em 4-6h na unidade de saude reavaliando o estado de hidratacao continuamente se vomitos persistentes sog 20 ml/kg/h ondansetrona por peso/idade se necessario se sem melhora em 6h encaminhar para hospital - condicao da conduta plano c reservado para perda de peso >10% contraindicacao de tro (ileo paralitico abdome agudo alteracao de consciencia/convulsoes) choque hipovolemico vomitos biliosos/incontrolaveis ou falha comprovada da tro — expansao por faixa etaria (30+70 ml/kg tempo variando conforme <1 ano ou ≥1 ano rn/cardiopata grave 10 ml/kg em 30 min),1 ; 10 ; 10 ml/kg ; 100 ml/kg ; 20 ml/kg ; 30 ; 30 min ; 4 ; 50 ; 6h ; 70 ml/kg,,rn,agudo,
